Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,ATU OZARK,1700 Helberg Ln,Near main entrance,Ozark,AR,72949,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.497976,-93.842713,3/29/2026,261840,2026-03-29 02:50:05 UTC,,,,6/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATU RCB,105 W O St,,Russellville,AR,72801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.293337,-93.133518,3/29/2026,261841,2026-03-29 02:50:38 UTC,,,,6/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Courtyard by Marriott Hot Springs,200 Marriott Court,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.459065,-93.063855,3/29/2026,262373,2026-03-29 00:13:11 UTC,,,,5/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Scott Wood Chrysler Dodge Jeep Ram,1676 Batesville Blvd,,Batesville,AR,72503,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.710217,-91.633024,3/29/2026,262550,2026-03-29 00:05:24 UTC,,,,10/11/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Stanley Wood,1674 Batesville Blvd,,Batesville,AR,72501,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.71098,-91.633131,3/29/2026,262564,2026-03-29 00:04:32 UTC,,,,10/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CR HY LR CPE 250 1,11701 Colonel Glenn Rd,,Little Rock,AR,72210,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.711205,-92.40517,3/29/2026,262775,2026-03-29 02:31:52 UTC,,,,6/16/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CR HY LR HY WLR CUST 3,11701 Colonel Glenn Rd,,Little Rock,AR,72210,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.711235,-92.4052,3/29/2026,262776,2026-03-29 02:31:52 UTC,,,,6/16/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARSHALLTOWN STATION 2 AR,2200 Industrial Dr,,Fayetteville,AR,72701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.038317,-94.143126,3/29/2026,300603,2026-03-29 02:54:53 UTC,,,,6/29/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"CARMLS, INC CARMLS 01",201 Natural Resources Dr,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.754894,-92.388626,3/29/2026,302100,2026-03-29 02:44:20 UTC,,,,7/7/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CRAIN HYUNDAI N CUSTOMER 1,5660 Warden Rd,,North Little Rock,AR,72116,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.805218,-92.211967,3/29/2026,302387,2026-03-29 02:54:55 UTC,,,,7/13/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CRAIN HYUNDAI N CUSTOMER 2,5660 Warden Rd,Front of Dealership,North Little Rock,AR,72116,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.805335,-92.211951,3/29/2026,302389,2026-03-29 02:54:57 UTC,,,,7/13/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Beebe Community Pond,1300 W Mississippi St,ASU Blvd/N. Pecan Street,Beebe,AR,72012,,501-882-6295,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,35.07556,-91.90028,5/12/2025,302448,2026-02-02 23:16:24 UTC,,,,7/10/2023,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,UAMS PARKING 4-7,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747108,-92.317138,3/29/2026,302882,2026-03-29 02:55:57 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-1,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747143,-92.31716,3/29/2026,302883,2026-03-29 02:56:07 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-5,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747099,-92.317138,3/29/2026,302884,2026-03-29 02:56:07 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-6,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747037,-92.317149,3/29/2026,302885,2026-03-29 02:56:07 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-4,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747002,-92.317149,3/29/2026,302886,2026-03-29 02:56:07 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-2,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747099,-92.317128,3/29/2026,302887,2026-03-29 02:56:08 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-8,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747117,-92.31717,3/29/2026,302888,2026-03-29 02:56:08 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAMS PARKING 4-3,3901 W Capitol Ave,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747002,-92.317106,3/29/2026,302889,2026-03-29 02:56:08 UTC,,,,7/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUSSELL CHEVROLET COMPANY,6100 LANDERS ROAD,,NORTH LITTLE ROCK,AR,72117,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,34.811905,-92.203442,3/29/2026,306306,2026-03-29 04:37:23 UTC,,,,8/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Exxon Superstation - Tesla Supercharger,1615 N Hervey St,,Hope,AR,71801,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.680742,-93.606768,7/1/2024,306838,2025-02-12 00:16:32 UTC,P,,,8/10/2023,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Petrus Chevrolet Buick GMC Cadillac,1901 S MAIN STREET,,STUTTGART,AR,72160,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,34.483811,-91.552646,3/29/2026,308608,2026-03-29 04:37:01 UTC,,,,9/6/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Ultimate GMC,2488 highway 62 W,,Mountain Home,AR,72653,,888-998-2546,T,3/28/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,36.3160335,-92.4046213,3/29/2026,308967,2026-03-29 00:33:13 UTC,,,,12/23/2022,,,,,J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Hot Spring County Court House,210 Locust Street,,Malvern,AR,72104,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,34.362833,-92.814808,3/29/2026,309376,2026-03-29 00:38:59 UTC,,,,3/28/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Parking Deck - Spring Street,221 N. School Ave,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.0651687,-94.1643389,3/29/2026,309669,2026-03-29 00:44:10 UTC,,,,7/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Holiday Inn Express Downtown Little Rock,811 East 4th Street,,Little Rock,AR,72202,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.7438159,-92.2618114,3/29/2026,309949,2026-03-29 00:23:14 UTC,,,,8/11/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Parking - Center St Lot,120 W. Mountain St,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.0619545,-94.16265106,3/29/2026,309963,2026-03-29 00:24:09 UTC,,,,7/17/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Hilton Garden Inn Jonesboro,2840 South Caraway Road,,Jonesboro,AR,72401,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.811919,-90.675436,3/29/2026,310059,2026-03-29 00:53:18 UTC,,,,6/7/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Howard,321 Southeast 2nd Street,,Bentonville,AR,72712,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.371674,-94.204816,3/29/2026,310322,2026-03-29 00:58:38 UTC,,,,4/17/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Parking - Meadow Street Municiple Deck,25 E. Meadow St,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,36.06363678,-94.15878296,3/29/2026,310349,2026-03-29 00:57:37 UTC,,,,7/10/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,South Parking Lot - Blair Library,221 S. School Ave,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.060546,-94.164494,3/29/2026,310355,2026-03-29 00:57:40 UTC,,,,7/5/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,McLarty Daniel of Springdale,3709 South Thompson Street,,Springdale,AR,72764,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.15164101,-94.14210593,3/29/2026,312636,2026-03-29 00:23:47 UTC,,,,10/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Ultimate Chrysler,2674 highway 62 W,,Mountain Home,AR,72653,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,36.315318,-92.406894,3/29/2026,314678,2026-03-29 00:17:05 UTC,,,,10/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARSHALLTOWN ARMSTRONG 1,2364 S Armstrong Ave,Main parking lot South side,Fayetteville,AR,72701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.038623,-94.134035,3/29/2026,315700,2026-03-29 03:02:04 UTC,,,,10/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Harps Food Store #119,1018 S Gutensohn Rd,,Springdale,AR,72762,,800-489-1588,E,,Public,24 hours daily,,,,,,,4,,FCN,https://francisenergy.com,GPS,36.1751119,-94.1625582,3/29/2026,316559,2026-03-29 04:54:38 UTC,,,,11/2/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,River Market Tower,315 Rock St,,Little Rock,AR,72202,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-8,34.74527,-92.26716,12/13/2023,319514,2024-01-31 22:07:01 UTC,P,,,7/14/2023,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,CENTRAL PONTIAC-GMC,2907 E Parker Rd,,Jonesboro,AR,72404,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,35.804757,-90.672198,3/29/2026,319637,2026-03-29 04:37:13 UTC,,,,11/11/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Central Chevrolet,3207 Stadium Blvd,,Jonesboro,AR,72404,,866-816-7584,E,,Public,24 hours daily,,,,,,,3,,EV Connect,https://www.evconnect.com,GPS,35.802439,-90.67093,3/29/2026,319921,2026-03-29 04:38:02 UTC,,,,11/16/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,3 Smart Dr,3 Smart Dr,,White Hall,AR,71602,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,34.264939,-92.106522,3/29/2026,320547,2026-03-29 04:38:13 UTC,,,,11/23/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Uptown Fayetteville, LP - Parking Lot Island",3959 North Steele Boulevard,,Fayetteville,AR,72704,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.12342779,-94.15743886,3/29/2026,321333,2026-03-29 00:23:09 UTC,,,,11/29/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Doubletree Guest Suites Bentonville,301 Southeast Walton Boulevard,,Bentonville,AR,72712,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.336299,-94.205848,3/29/2026,321335,2026-03-29 00:53:36 UTC,,,,9/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OZARKS PARKING ISAAC ORCHARD,6815 Isaac's Orchard Road,Wells fargo Parking Lot,Springdale,AR,72762,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.178402,-94.206721,3/29/2026,323319,2026-03-29 03:05:15 UTC,,,,12/22/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,University of Central Arkansas Windgate Center - Tesla Destination,2150 Bruce St,,Conway,AR,72035,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.082447,-92.454363,7/1/2024,327439,2025-02-12 00:16:32 UTC,P,,,2/1/2024,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lewis Plaza - Tesla Supercharger,975 S Amity Rd,,Conway,AR,72032,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,35.066816,-92.413781,7/1/2024,328886,2025-02-12 00:16:32 UTC,P,,,2/20/2024,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Bull Motor Company,224 Highway 64 E,,Wynne,AR,72396,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,35.25417924,-90.78338033,3/29/2026,329833,2026-03-29 00:07:40 UTC,,,,3/5/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Orr Cadillac,6500 Auto Park Drive,,Fort Smith,AR,72903,,866-816-7584,E,,Public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 8:00am-7:00pm,,,,,,1,2,,EV Connect,https://www.evconnect.com,GPS,35.320972,-94.398885,3/29/2026,330205,2026-03-29 04:36:32 UTC,,,,3/12/2024,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Bryant AR,23190 Interstate 30,,Bryant,AR,72022,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.620415,-92.496786,3/29/2026,331327,2026-03-29 04:19:07 UTC,,,,3/29/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"J.B. HUNT JBHT CHARGER1,2",515 Enterprise Dr,,Lowell,AR,72745,,888-758-4389,E,,Public,"Mon: 12:00am-7:00am, 5:00pm-11:59pm; Tue: 12:00am-7:00am, 5:00pm-11:59pm; Wed: 12:00am-7:00am, 5:00pm-11:59pm; Thu: 12:00am-7:00am, 5:00pm-11:59pm; Fri: 12:00am-7:00am, 5:00pm-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.250771,-94.147461,3/29/2026,332018,2026-03-29 03:10:11 UTC,,,,4/11/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UCA STATIONS WINDGATE 2,2150 Bruce St,,Conway,AR,72035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.081164,-92.455115,3/29/2026,332558,2026-03-29 02:58:32 UTC,,,,4/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UCA STATIONS WINDGATE 1,353 Donaghey Ave,,Conway,AR,72034,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.082435,-92.454394,3/29/2026,332560,2026-03-29 03:02:12 UTC,,,,4/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Benton House Carpets & Tile,1703 South Walton Boulevard,,Bentonville,AR,72712,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.35322865,-94.2102315,3/29/2026,332604,2026-03-29 00:23:24 UTC,,,,3/21/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,EV Charging Solutions,1335 Airport rd Suite K,,Hot Springs,AR,71913,,888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,34.470212,-93.128807,3/29/2026,332944,2026-03-29 05:25:08 UTC,,,,4/22/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Evt,1425 ohlendorf rd,,Osceola,AR,72370,,888-222-6618,E,,Public,,,,,,,,3,,NOODOE,https://www.noodoe.com,GPS,35.687606,-89.971576,3/29/2026,332947,2026-03-29 05:25:09 UTC,,,,4/22/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Gerdau Fort Smith Mill,5225 Planters Rd,,Fort Smith,AR,72916,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,35.305356,-94.3718165,5/9/2024,335384,2025-02-12 00:16:32 UTC,P,,,3/21/2024,,,,,J1772,US,,,,Privé,,private,,,FACTORY,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Best Western Plus JFK Inn & Suites North Little Rock,2500 Main St,,North Little Rock,AR,72114,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.77852,-92.26621,11/13/2025,346280,2026-02-02 23:16:24 UTC,P,,,4/14/2024,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Best Western Plus Searcy Inn Searcy AR,501 Willow St,,Searcy,AR,72143,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,35.25166,-91.69379,11/13/2025,346281,2026-02-02 23:16:24 UTC,P,,,7/4/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Comfort Inn & Suites North Little Rock McCain Mall,3915 McCain Park Dr,,North Little Rock,AR,72116,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.79628,-92.22242,11/13/2025,346283,2026-02-02 23:16:24 UTC,P,,,7/4/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,"Stay-N-Charge EV Charging Station - Country Inn & Suites, Conway AR",750 Amity Rd,,Conway,AR,72032,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,35.08836,-92.41554,11/13/2025,346286,2026-02-02 23:16:24 UTC,P,,,9/30/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Forrest City AR,220 Eldridge Rd,,Forrest City,AR,72335,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,35.03844,-90.79112,11/13/2025,346293,2026-02-02 23:16:24 UTC,P,,,9/14/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
